total deviance | predicted | actual
0.01583263639350661 | 0.11282721,0.68161935,0.727235 | 0.11138034345982531,0.6682339597886003,0.7355663084155083
0.007759671817440353 | 0.18508601,0.72608715,0.6678662 | 0.1908475605957775,0.7236146207824534,0.6632941196818399
0.03918492525683496 | 0.883705,0.18180168,0.43609682 | 0.8637663419731726,0.18212415088962597,0.4698281602213912
0.010463676397160346 | 0.71851844,0.6529203,0.2523699 | 0.7196371343996815,0.6507402889193205,0.2421971741581931
0.022329309639253243 | 0.8901718,0.025486404,0.4599593 | 0.8879192258590032,0.0032710253614749467,0.45998777021028825
0.009970175095430054 | 0.23118314,0.66218024,0.71844476 | 0.23497920581207407,0.6530785080337849,0.7199119634929626
0.02167113924124935 | 0.7559143,0.35088778,0.56123406 | 0.7601093422975788,0.329664773733601,0.5599597527600676
0.005512656738604971 | 0.71618605,0.63661766,0.29530987 | 0.7145843529460751,0.6325737106996676,0.2986966739960329
0.030661289182890857 | 0.99782526,0.05324897,0.043170422 | 0.9987943988333806,0.04730732316539537,0.013105954142704934
0.014797528510632936 | 0.75183254,0.29595423,0.595704 | 0.7462028325150518,0.28388527028879573,0.6021548688332354
0.006065881356304711 | 0.63199836,0.17382723,0.76074165 | 0.6276246306983709,0.16973383558752225,0.7597879625247306
0.023600066238241475 | 0.5545402,0.58162194,0.6054652 | 0.5389217119360568,0.5708083796381219,0.6194684674289819
0.011822820662396157 | 0.7312845,0.3270756,0.6066839 | 0.7267730939713883,0.3165414035510359,0.6095920026683387
0.02235821001774143 | 0.8091765,0.4092242,0.42655292 | 0.816211766190056,0.3880534346799444,0.4280337423218028
0.009457977264540344 | 0.69048434,0.13844433,0.717025 | 0.6814557951231512,0.13645962899398803,0.7190248736642543
0.012801532965248214 | 0.48955935,0.61640793,0.6270477 | 0.4930334052615109,0.6041265843732142,0.6260584088963205
0.008338152092836526 | 0.37579292,0.37457758,0.85458225 | 0.37267238968804167,0.3672173576720176,0.852212826815336
0.029551144229060307 | 0.4015827,0.07210722,0.9169159 | 0.4151312531009285,0.0472179997590617,0.9085353615559529
0.013795344945238118 | 0.7098318,0.4565503,0.5439699 | 0.7109302627667619,0.4611089313652758,0.5309959650482821
0.014267084751789156 | 0.1853834,0.91242296,0.37257412 | 0.18653351600225762,0.9042153891098004,0.38418716467998765
0.009935580457321387 | 0.7671602,0.4459325,0.46731946 | 0.7702682370431798,0.4369163106976271,0.46453307788441306
0.01035392038032359 | 0.7956689,0.5097986,0.33016863 | 0.8008282975808946,0.5042593275836726,0.3231045780216499
0.010520008220125873 | 0.18343197,0.9885506,0.0057652295 | 0.18653370931757635,0.9823533138648088,0.013679986368937788
0.02384644210615795 | 0.026711302,0.29165813,0.95860094 | 0.010693778917425747,0.30778777448197053,0.951394938483436
0.009386151837783208 | 0.62515855,0.57176,0.54165924 | 0.6229936746560327,0.562773777280532,0.5432904903861058
0.006160718223063871 | 0.6534683,0.758347,0.056372017 | 0.6547980256656881,0.753998038659741,0.05221592938539155
0.003672488193207522 | 0.711475,0.6798755,0.19679973 | 0.7085937576542385,0.6775991445081176,0.1968610829374704
0.009893707034161417 | 0.9288582,0.22547048,0.29808268 | 0.9277472921335658,0.23288786156147534,0.29163025541970006
0.010224201498061415 | 0.5276673,0.6300717,0.5808774 | 0.5291219191268305,0.6200838566236968,0.5792460664123862
0.015150687178841908 | 0.7779795,0.56680286,0.28249672 | 0.7832661718356716,0.5527514695901601,0.28453456191438464
0.01685581346769601 | 0.5081205,0.6712715,0.54781014 | 0.49203644380821754,0.6726586769088313,0.5526576176475118
0.0057516329588913 | 0.5218973,0.26261905,0.8186099 | 0.5183971269884027,0.2612343704659248,0.8142610284285022
0.013670689274659602 | 0.23335354,0.45867357,0.86309725 | 0.23738278991720668,0.4660522396293038,0.8523172654520342
0.0075793360738943385 | 0.715868,0.6486122,0.26999775 | 0.7173709971528858,0.6414357033945933,0.27191743389227085
0.017333044846987857 | 0.41366255,0.5645725,0.72356015 | 0.4052566240739223,0.5507178353727913,0.7297101715383408
0.024059422499736527 | 0.16963309,0.8412784,0.52370715 | 0.16971380057373603,0.824049101367869,0.5405000503511779
0.011365585876959903 | 0.41366255,0.5645725,0.72356015 | 0.4176906333034591,0.5631368895111523,0.7130297178394878
0.004077923991237678 | 0.29184073,0.88666517,0.3642045 | 0.28892929752511565,0.8865351165010593,0.36135211116319277
0.011839671990716148 | 0.6899154,0.5714616,0.45326152 | 0.6903835604372672,0.5604158450771229,0.4574982186462111
0.023492140435098088 | 0.05615361,0.8440594,0.5413747 | 0.033090473230217236,0.8396521914103334,0.5421155024911437
0.012025236648851027 | -0.0013915729,0.28697464,0.9591739 | 0.006563804501252512,0.2780611911432629,0.9605409363741136
0.008481372647241045 | 0.08597177,0.75782347,0.65051043 | 0.08664917140186931,0.7506533242433028,0.6549897006044052
0.02243285244367653 | 0.41291726,0.5261665,0.75020415 | 0.40785572170183215,0.5064792538962185,0.7596923559229798
0.011204273992312372 | 0.59553385,0.5098682,0.6278185 | 0.5996955797061932,0.49988887795844145,0.6248810457793573
0.006631125458332616 | 0.7127094,0.57758886,0.4091808 | 0.7129173206887907,0.5726048762597606,0.40481174580965434
0.01452210466580308 | 0.5916236,0.54379624,0.6021018 | 0.5885505257379225,0.5315009185465418,0.6091921308075124
0.010509596021134191 | 0.38446462,0.9167432,0.14195201 | 0.3772593992615207,0.9163161879742214,0.13431302738464274
0.02034895034119842 | 0.4399238,0.22601968,0.8750054 | 0.4470923893055764,0.20762947573060164,0.8700565477213918
0.005612702249858781 | 0.38602906,0.7874084,0.48947653 | 0.38644256713347735,0.781813263902196,0.4893160151618616
0.010918682014105575 | 0.91842794,0.3313444,0.2207205 | 0.9131674426009008,0.34003127165263225,0.2247308525147903
0.013999393143295126 | 0.18171972,0.16283914,0.9735531 | 0.19120018774160563,0.170470450838803,0.9666345294879497
0.019013266263632266 | 0.55372906,0.48225072,0.68665045 | 0.546034856906589,0.46721520563264607,0.6953818279683798
0.025721201303597015 | 0.27847642,0.31646746,0.9126377 | 0.25305506811304457,0.32037690600055463,0.9128645959855242
0.017303153195617496 | 0.5810064,0.8043738,0.14934924 | 0.5767444014859561,0.8060803681434544,0.13266625587661443
0.0067052921026296885 | 0.4429113,0.3366486,0.8374054 | 0.43717283801686996,0.3341505506304726,0.8349989935404878
0.0038245231133022155 | 0.72627157,0.47232008,0.5052157 | 0.7256030275708147,0.4709413805889762,0.5017115330835206
0.013685372216212568 | 0.3952212,0.91286355,0.13695487 | 0.3990441959769476,0.9084284269910505,0.12458540320469651
0.008858776169910638 | 0.50844157,0.7691709,0.39699444 | 0.5035885760074511,0.7643779907217098,0.40264728164366054
0.005196031517582999 | 0.30827567,0.6459672,0.7034574 | 0.30368754440737844,0.6450586373405224,0.7011941455575661
0.01370485710824605 | 0.69719833,0.29369718,0.66188854 | 0.6962521726786421,0.280060238727952,0.6609078413242749
0.01723940425415482 | 0.2377253,0.4430395,0.8707972 | 0.22328080164648584,0.43386137440285566,0.8728745565184999
0.013211693553753484 | 0.42514244,0.6968868,0.5872263 | 0.42047958142346153,0.6862460710159981,0.5935176927616028
0.012903168088834006 | 0.66623145,0.7445353,0.074315995 | 0.6737208247856898,0.7348233299916322,0.07832575534330097
0.03312672622110011 | 0.6626358,0.39437562,0.6447304 | 0.6640046869754653,0.362582926906219,0.6539353154485036
0.027255564548529107 | 0.9135413,0.39813045,0.08176103 | 0.9240267046693561,0.37304893119617716,0.08372063061922431
0.01236521435577524 | 0.70321184,0.031096244,0.7172176 | 0.6918797019112152,0.028531506309574156,0.7214488417281955
0.017753278638464258 | 0.589873,0.7682174,0.26225302 | 0.6017793783834973,0.7563062686392469,0.2566367233451811
0.011140665015771527 | 0.6750484,0.028582714,0.7448953 | 0.6655511261091103,0.022865082743982218,0.7460019346663961
0.0337581962454856 | 0.5447403,0.0810358,0.840504 | 0.5138642066267495,0.08453487836047427,0.8536963344705428
0.012503763275950167 | 0.77704835,0.62855303,0.07378134 | 0.7756133744040741,0.6253520439885482,0.08578295008257983
0.017182614252672566 | 0.45366237,0.59017307,0.67794293 | 0.43777035882271575,0.5853955421025023,0.6823995693307171
0.01231251255893355 | 0.7551309,0.609542,0.25260636 | 0.7607494113080498,0.5988222762989954,0.2503441922684545
0.010970885540534074 | 0.5788996,0.8195055,0.016120702 | 0.5849094855038128,0.8109995710160308,0.012672394386182163
0.024916986484201712 | 0.89191127,0.42271325,0.16881016 | 0.9017214305791227,0.40202066147838106,0.15899009207754133
0.01322929530212048 | 0.31281358,0.8192974,0.48483208 | 0.3101405446873712,0.8115328740760696,0.4952042374968687
0.015241082429359714 | 0.029203134,0.12627815,0.99623054 | 0.025548445955100155,0.13963903492967855,0.9898728286164781
0.025337805089647898 | 0.30282402,0.9568432,0.064086586 | 0.29464640449313795,0.9547606163958966,0.040195294483233314
0.011561762939598595 | 0.329256,0.45129612,0.83424157 | 0.32080453864161845,0.45747618303548826,0.829337078600866
0.008313205968650044 | 0.61032885,0.016425097,0.79640096 | 0.6116055169686188,0.022474489885184353,0.790843593207879
0.03028778037939099 | 0.5772402,0.25794998,0.78139895 | 0.552233482089019,0.24866121521212736,0.7957422832230704
0.00380745192601616 | 0.8507341,0.29997203,0.4390941 | 0.8490032592992248,0.29815187646454877,0.4362326492365761
0.012000978733454525 | 0.5018628,0.3140489,0.8128777 | 0.4907327960964059,0.3181850733140435,0.8111347495672591
0.003739762607904816 | 0.7307888,0.6868308,0.01809588 | 0.7271854381880959,0.6862230082421726,0.01730090882728585
0.0042758752506187525 | 0.052135095,1.0007262,0.035173744 | 0.053556857545464596,0.9978418112855291,0.03799187624044709
0.02307497116654046 | 0.8063923,0.4948331,0.32826307 | 0.815889299724282,0.47399979793495134,0.33113266548778625
0.010577032611363894 | 0.53373814,0.42956114,0.73712486 | 0.5235234836548758,0.42682882867927907,0.7373874918047754
0.013944430384782313 | 0.21594284,0.78231764,0.5930675 | 0.22483210879453555,0.771728393721296,0.5948830214246752
0.014145095968778379 | 0.59144604,0.7290181,0.35652682 | 0.5913223726536856,0.7185673874752544,0.3660584123554649
0.017286182430658308 | 0.09917289,0.3033522,0.94957566 | 0.09390812067813334,0.31855050380013605,0.9432427266612665
0.005109274442509428 | 0.616792,0.6369688,0.47159854 | 0.6149333065382881,0.6322167723148877,0.47133743890511487
0.012508718228499416 | 0.8085647,0.3083072,0.50898314 | 0.7992896249860146,0.30617484757367497,0.5171006266704314
0.013238774299610857 | 0.19011211,0.32937846,0.9301855 | 0.19095775459910122,0.3161980578734857,0.9292760215111037
0.011223994223213324 | 0.3151384,0.36246854,0.8837585 | 0.30442054196623775,0.35960797279584494,0.8820488872679593
0.03519575020333277 | 0.4017024,0.5279967,0.7544518 | 0.39706847178399407,0.4974401171106396,0.7712910984862177
0.006610965208163121 | 0.7233438,0.44912606,0.53231186 | 0.7228027599490454,0.4427700603237245,0.5305759548744817
0.005355424660586262 | 0.57921135,0.6195901,0.5397154 | 0.5756580405153044,0.6165063236934384,0.5371571215539096
0.015605023542405339 | 0.5663018,0.6838946,0.46612433 | 0.5531520098721197,0.691988614301775,0.4638691751465532
0.018807554077414145 | 0.6683636,0.74686044,0.038989395 | 0.6566567737689036,0.7537420442351591,0.025977147950037967
0.012205624952675962 | 0.029203134,0.12627815,0.99623054 | 0.019907683593157286,0.11921513062816,0.9926688454682485
0.022954715208082687 | 0.53125674,0.7875706,0.32063845 | 0.548760319501147,0.7756799171344366,0.31174152417557804
0.023342403018385628 | 0.7671602,0.4459325,0.46731946 | 0.779288626041361,0.428968550643542,0.4568317194343523
0.009279214166153817 | 0.80439013,0.07502812,0.5966174 | 0.8001425771392588,0.06679573267505595,0.5960790101533082
0.0063433796218629115 | 0.6554789,0.59906965,0.47076657 | 0.6547268452842887,0.59540791372331,0.4656416802002786
0.018539099505532668 | 0.58196294,0.3450067,0.74348634 | 0.5883546166644364,0.3281909608014701,0.7390057769042486
0.010736341476632171 | 0.44830662,0.6016627,0.6711814 | 0.43800415222953143,0.5986963146978869,0.6706079968184531
0.01622841081544794 | 0.63135165,0.507029,0.5946944 | 0.6310214250827697,0.49170653951641013,0.6000305326258885
0.012636170187994119 | 0.2747503,0.7505155,0.60810035 | 0.2809414605631894,0.7399429029912858,0.6111926014354643
0.008434514205521913 | 0.73906404,0.5553787,0.39047632 | 0.7414508391084856,0.5479212414087616,0.3873408917199476
0.0062744588380089245 | 0.7278125,0.6291755,0.28373536 | 0.7245528551280698,0.6261029559987528,0.2881288750114886
0.005583112517519441 | 0.6109041,0.7783859,0.1662713 | 0.6111053277104522,0.774793976243204,0.16200176795685273
0.006988520172528946 | 0.5625222,0.5114413,0.65820783 | 0.5575112575390694,0.5065989696151579,0.657676730394246
0.010697918339111783 | 0.09239054,0.70871896,0.7040879 | 0.0965817135553051,0.6996543399984363,0.7079235672924539
0.010733865108226064 | 0.3637097,0.86031395,0.36720148 | 0.36863448670894805,0.8578806128287956,0.35797970520871797
0.003519633555644407 | 0.76804596,0.4140452,0.49554285 | 0.765889738190828,0.4123289267940105,0.49335359030099746
0.005791841325158048 | 0.4123849,0.75057864,0.52489823 | 0.41278037342862045,0.7448377694339858,0.5242414143662569
0.013866496014727902 | 0.52299297,0.8515677,0.09992072 | 0.5296156827260298,0.8414914030532066,0.10676819375725775
0.011014942621975542 | 0.69983166,0.706803,0.13265535 | 0.7026479715527265,0.6979219092521901,0.13853099529930768
0.008363006405910492 | 0.85688996,0.30879077,0.41866305 | 0.8575448495563657,0.3005369893720903,0.41748574708426894
0.008708288130729765 | 0.8092993,0.019788558,0.59515375 | 0.8038281246870369,0.013027523702266435,0.5947189500834056
0.01992509811826393 | 0.58461577,0.53670496,0.6145657 | 0.5725625668412992,0.5275896156936064,0.6275518340857393
0.01860995720164185 | 0.8644729,0.44712064,0.23462191 | 0.8721122456348058,0.43625701233592323,0.22158531133978665
0.007719123622338582 | 0.06485282,0.9902442,0.1451219 | 0.06264822705021791,0.9864721594687437,0.15148557106384034
0.0105263590437257 | 0.6710805,0.120518036,0.7380641 | 0.6747973975187109,0.11941524857974581,0.7282777428348418
0.01290775372791503 | 0.7564194,0.42148745,0.50711733 | 0.7617326141479275,0.4122971002830524,0.49977447477992637
0.005977890807252704 | 0.24250941,0.9691116,0.089247555 | 0.23970106442943948,0.9671765634575766,0.0843379796401712
0.013508276472176499 | 0.51570374,0.61794156,0.60429686 | 0.5122774707164799,0.6056958247760058,0.6088549587916978
0.02089731648773821 | 0.81163293,0.33751708,0.48278758 | 0.7996742179163017,0.33333697195259654,0.49940725698514343
0.011863679182570445 | 0.8060735,0.22734058,0.5511495 | 0.7998575743081395,0.22022680456350296,0.5583260833721165
0.008407361319471557 | 0.8703977,0.49270102,0.06864336 | 0.8708997898245733,0.48592010028638233,0.07358812554472544
0.01669810169469819 | 0.37293527,0.078688666,0.93049353 | 0.36267858294238164,0.06554178442518975,0.929606647980353
0.011136721188268792 | 0.08421683,0.90899104,0.41016653 | 0.08035879154366503,0.9127942040009175,0.4004362692913484
0.019067867299104344 | 0.40268853,0.621569,0.68148893 | 0.3957863212416506,0.6059805063111529,0.6900295746479855
0.013226021743640147 | 0.450108,0.78787917,0.4284868 | 0.45462929706242067,0.7772604186569514,0.43494648388250023
0.012908013930328897 | 0.72479403,0.5296034,0.44640192 | 0.7161588740953416,0.5284396806535716,0.45592540065809434
0.022407016945232158 | 0.19120605,0.059560023,0.98261243 | 0.18264553068907383,0.038853714627509243,0.9824108096814442
0.0073883875881923695 | 0.5751813,0.7595969,0.31790236 | 0.5770700987691127,0.7524675340411243,0.3174629290494808
0.00891113207517011 | 0.073369205,0.8274217,0.56384265 | 0.06551862712894484,0.8232068097831532,0.5639484531637459
0.011488366517408597 | 0.7489515,0.34637254,0.57213867 | 0.7471965897554639,0.335157236276422,0.5739049426772308
0.020872936891085537 | 0.5916236,0.54379624,0.6021018 | 0.5752279618061015,0.5399762416260329,0.6144415760963955
0.01010000612468459 | 0.22956516,0.25867656,0.9442175 | 0.2218410941540493,0.25264062023612244,0.941785137890401
0.0136464128068577 | 0.6030589,0.17022577,0.7846783 | 0.5911036653777806,0.16564638366495155,0.7894034028021899
0.014317899504854585 | 0.7027129,0.71449655,0.026312798 | 0.7055885488584533,0.7075744728408662,0.038511882631110016
0.014298001588144253 | 0.16577642,0.95499605,0.25882438 | 0.15206419842915875,0.9549695243603378,0.2547737959427687
0.015438825158352962 | 0.48942438,0.35307497,0.80527955 | 0.4796088384538064,0.34154312251098773,0.8082843914999444
0.012776164984611588 | 0.83698887,0.51617616,0.1998584 | 0.8303774460041066,0.515793868128577,0.21078420901162703
0.01763159831123102 | 0.21211933,0.8302676,0.525693 | 0.19608539499472843,0.8247088494656173,0.530476984875743
0.013899473776200051 | 0.44524792,0.7212095,0.5403948 | 0.44174074069019165,0.7102151328669608,0.5481419369663718
0.019637405112704547 | 0.8162659,0.02835756,0.5838941 | 0.8067790568029373,0.01257646225148424,0.5907193801640505
0.005699823868089478 | 0.624149,0.62328285,0.48157427 | 0.6209723961435367,0.6185521453081709,0.48144213230918403
0.007790920927623277 | 0.056103468,0.9085925,0.4149103 | 0.05417791512032953,0.9051487975273194,0.4216282816036682
0.020525559048873702 | 0.30353707,0.69985396,0.6524891 | 0.2959266737623861,0.6855862017015913,0.6651307869827671
0.01670528696669598 | 0.8722742,0.113605835,0.47983035 | 0.8631247327708838,0.10910668123508875,0.49306331012260024
0.00709911228347003 | 0.45153633,0.41773003,0.7964571 | 0.44934539183371713,0.41220450431057465,0.7925756528331391
